7828	"Batken Airport"	"Batken"	"Kyrgyzstan"	""
7829	"Sun Island"	"Sun Island"	"Maldives"	""
7830	"Kasaba Bay Airport"	"Kasaba Bay"	"Zambia"	"ZKB"
7831	"Lindau HBF"	"Lindau"	"Germany"	"LND"
7832	"Guardiamarina Zanartu Airport"	"Puerto Williams"	"Chile"	"WPU"
7833	"Volkel AB"	"Volkel"	"Netherlands"	"UDE"
7834	"Hoogeveen Airport"	"Hoogeveen"	"Netherlands"	""
7835	"Teuge Airport"	"Deventer"	"Netherlands"	""
7836	"Midden-Zeeland Airport"	"Middelburg"	"Netherlands"	""
7837	"Ameland Airport"	"Ameland"	"Netherlands"	""
7838	"Saint-Cyr-l-Ecole Airport"	"Saint-Cyr"	"France"	""
7839	"Lawrence J Timmerman Airport"	"Milwaukee"	"United States"	"MWC"
7840	"Southern Wisconsin Regional Airport"	"Janesville"	"United States"	"JVL"
7841	"Mantsonyane Airport"	"Mantsonyane"	"Lesotho"	""
7842	"Hatfield"	"Hatfield"	"United Kingdom"	"HTF"
7843	"Burswood Park Helipad"	"Perth"	"Australia"	""
7844	"Toronto Coach Terminal"	"Toronto"	"Canada"	""
7845	"Montreal Central Bus Station"	"Montreal"	"Canada"	""
7846	"Arlington Municipal"	"Arlington"	"United States"	"GKY"
7847	"Gwinnett County Airport-Briscoe Field"	"Lawrenceville"	"United States"	"LZU"
7848	"Bowling Green-Warren County Regional Airport"	"Bowling Green"	"United States"	"BWG"
7849	"Richard Lloyd Jones Jr Airport"	"Tulsa"	"United States"	"RVS"
7850	"Emeryville Amtrak Station"	"Emeryville"	"United States"	""
7851	"Bakersfield Amtrak Station"	"Bakersfield"	"United States"	""
7852	"Krymsk"	"Novorossiysk"	"Russia"	"NOI"
7853	"Minhad HB"	"Minhad AB"	"United Arab Emirates"	"NHD"
7854	"Kirovograd"	"Kirovograd"	"Ukraine"	"KGO"
7855	"Roitzschjora Airport"	"Roitzschjora"	"Germany"	""
7856	"Alalamain Intl."	"Dabaa City"	"Egypt"	"DBB"
7857	"Bryce Canyon"	"Bryce Canyon"	"United States"	"BCE"
7858	"Heidelberg"	"Heidelberg"	"Germany"	"HDB"
7859	"Burlington-Alamance Regional Airport"	"Burlington"	"United States"	"BUY"
7861	"Chkalovsky Airport"	"Shchyolkovo"	"Russia"	"CKL"
7862	"Tengchong Tuofeng Airport"	"Tengchong"	"China"	"TCZ"
7863	"Belbek Sevastopol International Airport"	"Sevastopol"	"Ukraine"	"UKS"
8420	"Berlin Brandenburg Willy Brandt"	"Berlin"	"Germany"	"BER"
7865	"Paradise Island Seaplane Base"	"Nassau"	"Bahamas"	"WZY"
7866	"Selous Siswandu"	"Selous National Park"	"Tanzania"	""
7867	"De Peel Air Base"	"Deurne"	"Netherlands"	""
7868	"Camp Bastion "	"Camp Bastion"	"Afghanistan"	""
7869	"New Century AirCenter Airport"	"Olathe"	"United States"	"JCI"
7870	"Easton-Newnam Field Airport"	"Easton"	"United States"	"ESN"
7871	"Stafsberg Airport"	"Hamar"	"Norway"	"HMR"
7872	"Ringebu Airport"	"Frya"	"Norway"	""
7873	"Starmoen"	"Elverum"	"Norway"	""
7874	"Ferry County Airport"	"Republic"	"United States"	"R49"
7875	"Yuba County Airport"	"Yuba City"	"United States"	"MYV"
7876	"Basel SBB"	"Basel"	"Switzerland"	""
7877	"Stockholm Cruise Port"	"Stockholm"	"Sweden"	"STO"
7878	"Helsingborg Cruise Port"	"Helsingborg"	"Sweden"	"JHE"
7879	"Phillip Island Cruise Port"	"Phillip Island"	"Australia"	""
7880	"Halliburton Field Airport"	"Duncan"	"United States"	"DUC"
7881	"Port Authority Bus Terminal"	"New York"	"United States"	""
7882	"Filitheyo"	"N.Nilandhoo Atoll"	"Maldives"	""
7883	"Helsinki Cruise Port"	"Helsinki"	"Finland"	""
7884	"Chinle Municipal Airport"	"Chinle"	"United States"	"E91"
7885	"Garner Field"	"Uvalde"	"United States"	"UVA"
7886	"Lewis University Airport"	"Lockport"	"United States"	"LOT"
7887	"Frasca Field"	"Urbana"	"United States"	"C16"
7888	"Buchanan Field Airport"	"Concord"	"United States"	"CCR"
7889	"Key Largo"	"Ocean Reef Club Airport"	"United States"	"OCA"
7890	"Denver Union Station"	"Denver"	"United States"	""
7891	"DELETE"	"DELETE"	"United States"	""
7892	"Polygone"	"Strasbourg Neudorf"	"France"	""
7893	"Nannhausen"	"Nannhausen"	"Germany"	""
7894	"Yushu Batang"	"Yushu"	"China"	"YUS"
7895	"Playon Chico"	"Playon Chico"	"Panama"	"PYC"
7896	"Ustupo"	"Ustupo"	"Panama"	"UTU"
7897	"Mamitupo"	"Mamitupo"	"Panama"	"MPU"
7898	"Huai An Lianshui Airport"	"Huai An"	"China"	"HIA"
7899	"Mureck"	"Mureck"	"Austria"	""
7900	"Guessing"	"Guessing"	"Austria"	""
7901	"El Porvenir"	"El Porvenir"	"Panama"	"PVE"
7902	"Oshawa Airport"	"Oshawa"	"Canada"	"YOO"
7903	"Marl-Loemuehle Airport"	"Recklinghausen"	"Germany"	""
7904	"Farila Air Base"	"Farila"	"Sweden"	""
7905	"Lahr Airport"	"Lahr"	"Germany"	"LHA"
7906	"Monywa Airport"	"Monywa"	"Burma"	""
7907	"Ohio University Airport"	"Athens"	"United States"	""
7908	"Springfield-Beckly Municipal Airport"	"Springfield"	"United States"	"SGH"
7909	"Sun Island Airport"	"South Aari Atoll"	"Maldives"	"MSI"
7910	"Fes Sefrou Airport"	"Fes"	"Morocco"	""
7911	"Herrera International Airport"	"Santo Domingo"	"Dominican Republic"	"HEX"
7912	"Cooinda"	"Cooinda"	"Australia"	"CDA"
7913	"Jabiru"	"Jabiru"	"Australia"	"JAB"
7914	"Pitt Island Airport"	"Pitt Island"	"New Zealand"	""
7915	"Plattling Bahnhof"	"Plattling"	"Germany"	""
7916	"Osterhofen Bahnhof"	"Osterhofen Niederbayern"	"Germany"	""
7917	"Passau Hbf"	"Passau"	"Germany"	""
7918	"Regensburg-Oberhub Airport"	"Regensburg"	"Germany"	""
7919	"Regensburg HBF"	"Regensburg"	"Germany"	"RGB"
7920	"Treuchtlingen BF"	"Treuchtlingen"	"Germany"	"TLG"
7921	"Rivera Intl."	"Rivera"	"Uruguay"	""
7923	"Miami Seaplane Base"	"Miami"	"United States"	"MPB"
7924	"Hastings Airport"	"Freetown"	"Sierra Leone"	"HGS"
7925	"Philip Billard Muni"	"Topeka"	"United States"	"TOP"
7926	"Grumeti Airstrip"	"Serengeti National Park"	"Tanzania"	""
7927	"Emporia Municipal Airport"	"Emporia"	"United States"	"EMP"
7928	"Benson Airstrip"	"Uvalde"	"United States"	""
7929	"Rough River State Park"	"Null"	"United States"	""
7930	"Smyrna Airport"	"Smyrna"	"United States"	""
7931	"Franklin County Airport"	"Sewanee"	"United States"	""
7932	"Gunsa"	"Shiquanhe"	"China"	"NGQ"
7933	"Magdeburg-Cochstedt"	"Cochstedt"	"Germany"	"CSO"
7934	"Wurzburg HBF"	"Wurzburg"	"Germany"	"WZB"
7935	"Collin County Regional Airport at Mc Kinney"	"DALLAS"	"United States"	"TKI"
7936	"Chicago Executive"	"Chicago-Wheeling"	"United States"	"PWK"
7937	"Ol Kiombo Airstrip"	"Masai Mara National Park"	"Kenya"	""
7938	"Kelso Longview"	"Kelso"	"United States"	"KLS"
7939	"Letiste Benesov"	"Benesov"	"Czech Republic"	""
7940	"Put-in-Bay Airport"	"Put-in-Bay"	"United States"	"3W2"
7941	"Bougouni"	"Bougouni"	"Mali"	""
7942	"Glenwood Springs Train Station"	"Glenwood Springs"	"United States"	""
7943	"Grand Junction Train Station"	"Grand Junction"	"United States"	""
7944	"Reno Amtrak Station"	"Reno"	"United States"	""
7945	"Sacramento Amtrak Station"	"Sacramento"	"United States"	""
7946	"Tureia Airport"	"Tureia"	"French Polynesia"	"ZTA"
7947	"Ice Runway-McMurdo Sstation"	"Ross Island"	"Antarctica"	""
7948	"Keekorok"	"Keekorok"	"Kenya"	""
7949	"Ol Kiombo"	"Mara Intrepids"	"Kenya"	""
7950	"Ol Kiombo"	"Mara Intrepids"	"Kenya"	""
7951	"Kichwa Tembo"	"Kichwa Tembo"	"Kenya"	""
7952	"Busan"	"Busan"	"South Korea"	""
7953	"Busan"	"Busan"	"South Korea"	""
7954	"Gare de Marne-la-Vallee"	"Chessy"	"France"	""
7955	"Jefferson County Intl"	"Port Townsend"	"United States"	"TWD"
7956	"Lynden Airport"	"Lynden"	"United States"	"38W"
7957	"Jefferson County Intl"	"Port Townsend"	"United States"	"0S9"
7958	"Savut"	"Savut"	"Botswana"	""
7959	"Xakan"	"Xakan"	"Botswana"	""
7960	"Xakan"	"Xakan"	"Botswana"	""
7961	"Xugan"	"Xugan"	"Botswana"	""
7962	"Puerto Obaldia"	"Puerto Obaldia"	"Panama"	"PUE"
7963	"Kerch Intl"	"Kerch"	"Ukraine"	"KHC"
7964	"Khao Sok National Park"	"Surat Thani"	"Thailand"	""
7965	"Khao Sok National Park"	"Surat Thani"	"Thailand"	""
7966	"Boston South Station"	"Boston"	"United States"	""
7967	"Tarifa"	"Tarifa"	"Spain"	""
7968	"Train Station"	"Ottawa"	"Canada"	"XDS"
7969	"Train Station"	"Belleville"	"Canada"	"XVV"
7970	"Train Station"	"Edmonton"	"Canada"	"XZL"
7971	"Train Station"	"Richmond"	"United States"	"ZRD"
7972	"Sentral"	"Kuala Lumpur"	"Malaysia"	"XKL"
7973	"Train Station"	"Churchill"	"Canada"	"XAD"
7974	"Train Station"	"Winnipeg"	"Canada"	"XEF"
7975	"Kingston VIA Station"	"Kingston"	"Canada"	""
7976	"Ukunda Airport"	"Ukunda"	"Kenya"	"UKA"
7977	"Whitehaven Beach"	"Whitsunday Island"	"Australia"	""
7978	"Wilmington Airborne Airpark"	"Wilmington"	"United States"	"ILN"
7979	"Marana Regional"	"Tucson"	"United States"	"AVW"
7980	"Casa Grande Municipal Airport"	"Casa Grande"	"United States"	"CGZ"
7981	"Mobile"	"Mobile"	"United States"	""
7982	"Buckeye Municipal Airport"	"Buckeye"	"United States"	"BXK"
7983	"Gila Bend Municipal Airport"	"Gila Bend"	"United States"	"E63"
7984	"McMinn Co"	"Athens"	"United States"	"MMI"
7985	"Sterling Municipal Airport"	"Sterling"	"United States"	"STK"
7986	"Rawlins Municipal Airport-Harvey Field"	"Rawlins"	"United States"	"RWL"
7987	"Mackenzie Airport"	"Mackenzie British Columbia"	"Canada"	"YZY"
7988	"JALOU"	"Jalu"	"Libya"	""
7989	"JALOU"	"Jalu"	"Libya"	""
7990	"Caldwell Essex County Airport"	"Caldwell"	"United States"	"CDW"
7991	"Lee C Fine Memorial Airport"	"Kaiser Lake Ozark"	"United States"	"AIZ"
7992	"Yuryevets"	"Yuryevets"	"Russia"	""
7993	"Big Bear City"	"Big Bear"	"United States"	"L35"
7994	"KIEV  INTERNATIONAL AIRPORT"	"KIEV"	"Ukraine"	"KIP"
7995	"Los Angeles Union Station"	"Los Angeles"	"United States"	""
7996	"Bamberg BF"	"Bamberg"	"Germany"	"BAM"
7997	"Ingolstadt BF"	"Ingolstadt"	"Germany"	"IGS"
7998	"Thomasville Regional Airport"	"Thomasville"	"United States"	"TVI"
7999	"Henderson Executive Airport"	"Henderson"	"United States"	"HSH"
8000	"Gostomel Antonov"	"Kiev"	"Ukraine"	"GML"
8001	"Zuoying Station"	"Kaohsiung"	"Taiwan"	""
8002	"Taipei Station"	"Taipei"	"Taiwan"	""
8003	"Donghae"	"Donghae"	"South Korea"	""
8004	"Sakaiminato Port"	"Sakaiminato"	"Japan"	""
8005	"Henry Tift Myers Airport"	"Tifton"	"United States"	"TMA"
8006	"Landshut Ellermuehle"	"Landshut"	"Germany"	""
8007	"Itzehoe-Hungriger Wolf Airport"	"Itzehoe"	"Germany"	""
8008	"Savannah Cruise Terminal"	"Savannah"	"United States"	""
8009	"CHARLESTON CRUISE TERMINAL"	"CHARLESTON"	"United States"	""
8010	"NEW YORK CRUISE TERMINAL PIER 92"	"NEW YORK"	"United States"	""
8011	"Navy Dockyard Hamilton Bermuda"	"HAMILTON"	"Bermuda"	""
8012	"Tokyo Station"	"Tokyo"	"Japan"	""
8013	"Shin-Osaka Station"	"Osaka"	"Japan"	""
8014	"Hiroshima Station"	"Hiroshima"	"Japan"	""
8015	"Frankfurt-Main Hauptbahnhof"	"Frankfurt"	"Germany"	"ZRB"
8016	"Amsterdam Amstel Station"	"Amsterdam"	"Netherlands"	""
8017	"Florenc Central Bus Station"	"Prague"	"Czech Republic"	""
8018	"Wien Sudbahnhof"	"Vienna"	"Austria"	""
8019	"Praha hlavni nadrazi"	"Prague"	"Czech Republic"	"XYG"
8020	"Wien Westbahnhof"	"Vienna"	"Austria"	""
8021	"Venezia Santa Lucia"	"Venice"	"Italy"	""
8022	"Firenze Santa Maria Novella"	"Florence"	"Italy"	""
8023	"Roma Termini"	"Rome"	"Italy"	""
8024	"St Pancras Railway Station"	"London"	"United Kingdom"	"QQS"
8025	"Chitabe Airstrip"	"Chitabe"	"Botswana"	""
8026	"Fish River Canyon Lodge Airstrip"	"Fish River Canyon"	"Namibia"	""
8027	"Sossusvlei Desert Lodge Airstrip"	"Sossusvlei"	"Namibia"	""
8028	"Ulusaba Airstrip"	"Ulusaba"	"Namibia"	"ULX"
8029	"RADOM"	"RADOM"	"Poland"	"QXR"
8030	"Deer Valley Municipal Airport"	"Phoenix "	"United States"	"DVT"
8031	"Calgary Springbank Airport"	"Calgary"	"Canada"	"YBW"
8032	"Golden Airport"	"Golden"	"Canada"	"YGE"
8033	"Revelstoke Airport"	"Revelstoke"	"Canada"	"YRV"
8034	"Republic Airport"	"Farmingdale"	"United States"	""
8035	"Allstedt"	"Allstedt"	"Germany"	""
8036	"BWKAM"	"Amberg"	"Germany"	""
8037	"Glindbruchkippe"	"Peine"	"Germany"	""
8038	"General Freire"	"Curico"	"Chile"	""
8039	"Peine-Eddesse Airport"	"Peine"	"Germany"	""
8040	"Seattle King Street Station"	"Seattle"	"United States"	""
8041	"Tula"	"Tula"	"Russia"	"TYA"
8042	"Hondo Municipal Airport"	"Hondo"	"United States"	"HDO"
8043	"Zhongwei Xiangshan Airport"	"Zhongwei"	"China"	"ZHY"
8044	"Milwaukee Airport Station"	"Milwaukee"	"United States"	""
8045	"Springfield IL Amtrak"	"Springfield"	"United States"	""
8046	"St. Louis Amtrak - old"	"St. Louis"	"United States"	""
8047	"Camarillo Amtrak"	"Camarillo"	"United States"	""
8048	"Seattle Pier 52"	"Seattle"	"United States"	""
8049	"Bremerton Terminal"	"Bremerton"	"United States"	""
8050	"McKinley National Park Airport"	"McKinley Park"	"United States"	"MCL"
8051	"Lake Hood Seaplane Base"	"Anchorage"	"United States"	"LHD"
8052	"Prospect Creek Airport"	"Prospect Creek"	"United States"	"PPC"
8053	"Khwai River Lodge"	"Khwai River"	"Botswana"	"KHW"
8054	"Spremberg-Welzow Airport"	"Welzow"	"Germany"	""
8055	"Taichung Airport"	"Taichung"	"Taiwan"	"TXG"
8056	"Columbia County"	"Hudson NY"	"United States"	"HCC"
8057	"Sasovo"	"Sasovo"	"Russia"	""
8058	"Hong Kong Macau Ferry Terminal"	"Hong Kong"	"Hong Kong"	""
8059	"Hong Kong Macau Ferry Terminal"	"Hong Kong"	"Hong Kong"	""
8060	"Macau Taipa Ferry Terminal"	"Macau"	"Macau"	""
8061	"Macau Taipa Ferry Terminal"	"Macau"	"Macau"	""
8062	"Wheeling Ohio County Airport"	"Wheeling"	"United States"	"HLG"
8063	"Fitzgerald Municipal Airport"	"Fitzgerald"	"United States"	"FZG"
8064	"Perry-Foley Airport"	"Perry"	"United States"	"40J"
8065	"Cairo-Grady County Airport"	"Cairo"	"United States"	"70J"
8066	"Pacific Station"	"Vancouver"	"Canada"	""
8067	"Tamar Mepe Airport"	"Mestia"	"Georgia"	""
8068	"Samsun "	"Samsun"	"Turkey"	"SSX"
8069	"Ye"	"Ye"	"Burma"	"XYE"
8070	"Isla San Felix"	"Isla San Felix"	"Chile"	""
8071	"Kingston Train Station"	"Kingston"	"Canada"	"XEG"
8072	"Dorval Railway Station"	"Dorval"	"Canada"	"XAX"
8073	"Brockville Megabus Stop"	"Brockville"	"Canada"	""
8074	"Brockville VIA Station"	"Brockville"	"Canada"	""
8075	"Shaybah airport"	"Shaybah"	"Saudi Arabia"	""
8076	"Dubai Al Maktoum"	"Dubai"	"United Arab Emirates"	"DWC"
8077	"Aransas County Airport"	"Rockport"	"United States"	"RKP"
8078	"Bandanaira Airport"	"Bandanaira-Naira Island"	"Indonesia"	"NDA"
8079	"Megeve Airport"	"Verdun"	"France"	"MVV"
8080	"Meribel Airport"	"Ajaccio"	"France"	"MFX"
8081	"Oldbury"	"Oldbury"	"United Kingdom"	""
8082	"Tianyang"	"Baise"	"China"	"AEB"
8083	"Okaukuejo Airport"	"Okaukuejo"	"Namibia"	"OKF"
8084	"Mokuti Lodge Airport"	"Mokuti Lodge"	"Namibia"	"OKU"
8085	"Rotenburg Wuemme Airport"	"Rotenburg Wuemme"	"Germany"	""
8086	"Wipperfuerth-Neye Airport"	"Wipperfuerth"	"Germany"	""
8087	"Osnabrueck-Atterheide Airport"	"Osnabrueck"	"Germany"	""
8088	"Ballenstedt Airport"	"Ballenstedt"	"Germany"	""
8089	"Hartenholm Airport"	"Hasenmoor"	"Germany"	""
8090	"Ganderkesee Atlas Airfield Airport"	"Ganderkesee"	"Germany"	""
8091	"Nienburg-Holzbalge Airport"	"Nienburg Weser"	"Germany"	""
8092	"Damme Airport"	"Damme"	"Germany"	""
8093	"Borkenberge Airport"	"Duelmen"	"Germany"	""
8094	"Obermehler-Schlotheim Airport"	"Obermehler"	"Germany"	""
8095	"Hodenhagen Airport"	"Hodenhagen"	"Germany"	""
8096	"Grube Airport"	"Grube"	"Germany"	""
8097	"Toender Airport"	"Toender"	"Denmark"	""
8098	"Celle-Arloh Airport"	"Celle"	"Germany"	""
8099	"Uelzen Airport"	"Uelzen"	"Germany"	""
8100	"Hamm-Lippewiesen Airport"	"Hamm"	"Germany"	""
8101	"Luesse Airport"	"Luesse"	"Germany"	""
8102	"Porta Westfalica Airport"	"Bad Oeynhausen"	"Germany"	""
8103	"Brilon Hochsauerlandkreis Airport"	"Brilon"	"Germany"	""
8104	"Hameln Pyrmont Airport"	"Bad Pyrmont"	"Germany"	""
8105	"Nordholz Spieka Airport"	"Cuxhaven"	"Germany"	""
8106	"Koethen Airport"	"Koethen"	"Germany"	""
8107	"St. Michaelisdonn Airport"	"Sankt Michaelisdonn"	"Germany"	""
8108	"Salzgitter Druette Airport"	"Salzgitter"	"Germany"	""
8109	"Karlshoefen Airport"	"Karlshoefen"	"Germany"	""
8110	"Oldenburg Hatten Airport"	"Oldenburg"	"Germany"	""
8111	"Rinteln Airport"	"Rinteln"	"Germany"	""
8112	"Muenster-Telgte Airport"	"Muenster"	"Germany"	""
8113	"St. Peter-Ording Airport"	"Sankt Peter-Ording"	"Germany"	"PSH"
8114	"Luechow-Rehbeck Airport"	"Luechow"	"Germany"	""
8115	"Klietz-Scharlibbe Airport"	"Scharlibbe"	"Germany"	""
8116	"Burg Airport"	"Burg"	"Germany"	""
8117	"Crisp County Cordele Airport"	"Cordele"	"United States"	"CKF"
8118	"Ormond Beach municipal Airport"	"Ormond Beach"	"United States"	"OMN"
8119	"Bad Neuenahr-Ahrweiler Airport"	"Bad Neuenahr"	"Germany"	""
8120	"Bad Duerkheim Airport"	"Bad Duerkheim"	"Germany"	""
8121	"Portland Troutdale"	"Troutdale"	"United States"	"TTD"
8122	"Portland Hillsboro"	"Hillsboro"	"United States"	"HIO"
8123	"One Police Plaza Heliport"	"New York"	"United States"	""
8124	"Leverkusen Airport"	"Leverkusen"	"Germany"	""
8125	"Suwannee County Airport"	"Live Oak"	"United States"	"24J"
8126	"Wershofen Eifel"	"Wershofen"	"Germany"	""
8127	"FOB Salerno"	"Khost"	"Afghanistan"	"KHT"
8128	"TCO"	"Tengiz"	"Kazakhstan"	""
8129	"TCO"	"Tengiz"	"Kazakhstan"	""
8130	"NAYPYITAW"	"NAYPYITAW"	"Burma"	"NYT"
8132	"Maramba Aerodrome"	"Livingstone"	"Zambia"	""
8133	"Bend Municipal Airport"	"Bend"	"United States"	""
8134	"Christmas Valley Airport"	"Christmas Valley"	"United States"	""
8135	"Burns Municipal Airport"	"Burns"	"United States"	""
8136	"Prineville Airport"	"Prineville"	"United States"	""
8137	"Red Bluff Municipal Airport"	"Red Bluff"	"United States"	""
8138	"Gnoss Field Airport"	"Novato"	"United States"	""
8139	"Lake County Airport"	"Lakeview"	"United States"	""
8140	"Tillamook Airport"	"Tillamook"	"United States"	""
8141	"Ontario Municipal Airport"	"Ontario"	"United States"	""
8142	"Columbia Gorge Regional - The Dalles Municipal Airport"	"The Dalles"	"United States"	""
8143	"Montgomery County Airpark"	"Gaithersburg"	"United States"	"GAI"
8144	"Cincinnati Union Terminal"	"Cincinnati"	"United States"	""
8145	"FOB Sharana"	"Sharan"	"Afghanistan"	""
8146	"Sharona"	"Sharona"	"Afghanistan"	"AZ3"
8147	"Pembroke Airport"	"Pembroke"	"Canada"	"YTA"
8148	"Tsumeb Airport"	"Tsumeb"	"Namibia"	"TSB"
8149	"Suffield Heliport"	"Suffield"	"Canada"	"YSD"
8150	"Field 21"	"Wainwright"	"Canada"	""
8151	"Field 21"	"Wainwright"	"Canada"	""
8152	"Aeroporto Blumenau"	"BLUMENAU"	"Brazil"	"BNU"
8153	"Aeroclub Mures"	"Targu Mures"	"Romania"	""
8154	"Aeroclub Sibiu"	"Sibiu"	"Romania"	""
8155	"Aeroclub Sibiu"	"Sibiu"	"Romania"	"SIB"
8156	"Bolshoe Gryzlovo"	"Stupino"	"Russia"	""
8157	"Aerodrom Cioca"	"Timisoara"	"Romania"	""
8158	"Aeroclub Cioca"	"Timisoara"	"Romania"	"CIO"
8159	"Crocodile Camp Air Strip"	"Tsavo East"	"Kenya"	""
8160	"Crocodile Camp Air Strip"	"Tsavo East"	"Kenya"	""
8161	"Cleveland Clinic"	"Cleveland"	"United States"	""
8162	"Charlevoix Municipal Airport"	"Charelvoix"	"United States"	"CVX"
8163	"Quincy Municipal Airport"	"Quincy"	"United States"	"2J9"
8164	"Pferdsfeld"	"Pferdsfeld"	"Germany"	""
8165	"Mykines Heliport"	"Mykines"	"Faroe Islands"	""
8166	"V-A Waterfront"	"Cape Town"	"South Africa"	""
8167	"Steenberg Helipad"	"Cape Town"	"South Africa"	""
8168	"Steenberg Helipad"	"Cape Town"	"South Africa"	""
8170	"Roche Harbor Seaplane Base"	"Roche Harbor"	"United States"	"RCE"
8171	"Blakely Island Airport"	"Blakely Island"	"United States"	"BYW"
8172	"Rosario Seaplane Base"	"Rosario"	"United States"	"RSJ"
8173	"Westsound Seaplane Base"	"Westsound"	"United States"	"WSX"
8174	"Friday Harbor Seaplane Base"	"Friday Harbor"	"United States"	"FBS"
8175	"Big Bay Water Aerodrome"	"Big Bay"	"Canada"	"YRR"
8176	"Furnace Creek"	"Death Valley National Park"	"United States"	"L06"
8177	"Cornwall Regional Airport"	"Cornwall"	"Canada"	"YCC"
8178	"Seppe"	"Bosschenhoofd"	"Netherlands"	""
8179	"St.Stephan"	"St.Stephan"	"Switzerland"	""
8180	"Zona da Mata Regional Airport"	"Juiz de Fora"	"Brazil"	"IZA"
8181	"Aeroclub Ghimbav"	"Brasov"	"Romania"	""
8182	"Flagler County Airport"	"Flagler"	"United States"	"XFL"
8183	"Aeroclub Deva"	"Deva"	"Romania"	"DVA"
8184	"Aeroclub Cluj"	"Dezmir"	"Romania"	"DZM"
8185	"Antarctica"	"Antarctica"	"Antarctica"	""
8186	"Antarctica"	"Antarctica"	"Antarctica"	""
8187	"Morrisville Stowe State Airport"	"Morrisville"	"United States"	"MVL"
8188	"Dallas Executive Airport"	"Dallas"	"United States"	"RBD"
8189	"Como Water AD"	"Como"	"Italy"	""
8190	"Superficie Cielo Blu"	"Vellezzo Bellini"	"Italy"	""
8191	"Welke Airport"	"Beaver Island"	"United States"	"6Y8"
8192	"Krainiy"	"Baikonur"	"Kazakhstan"	""
8193	"MOW"	"Moscow"	"Russia"	"MOW"
8194	"Westerly State Airport"	"Washington County"	"United States"	"WST"
8195	"Block Island State Airport"	"Block Island"	"United States"	"BID"
8196	"Atmautluak Airport"	"Atmautluak"	"United States"	""
8197	"Atmautluak Airport"	"Atmautluak"	"United States"	""
8198	"Atmautluak Airport"	"Atmautluak"	"United States"	"369"
8199	"Nightmute Airport"	"Nightmute"	"United States"	"NME"
8200	"Toksook Bay Airport"	"Toksook Bay"	"United States"	"OOK"
8201	"Tununak Airport"	"Tununak"	"United States"	"TNK"
8202	"Goodnews Airport"	"Goodnews Bay"	"United States"	"GNU"
8203	"Newtok Airport"	"Newtok"	"United States"	"WWT"
8204	"Achutupo Airport"	"Achutupo"	"Panama"	"ACU"
8205	"Tubuala Airport"	"Tubuala"	"Panama"	"TUW"
8206	"Garachine Airport"	"Garachine"	"Panama"	"GHE"
8207	"Mulatupo Airport"	"Mulatupo"	"Panama"	"MPP"
8208	"Ittoqqortoormiit Heliport"	"Ittoqqortoormiit"	"Greenland"	"OBY"
8209	"Vinnitsa"	"Vinnitsa"	"Ukraine"	"VIN"
8210	"Gent Sint-Pieters"	"Gent"	"Belgium"	""
8211	"Brugge"	"Bruges"	"Belgium"	""
8212	"Brugge"	"Bruges"	"Belgium"	""
8213	"Shin-yokohama-eki"	"Yokohama"	"Japan"	""
8214	"Angers St Laud"	"Angers"	"France"	"QXG"
8215	"Decatur County Industrial Air Park"	"Bainbridge"	"United States"	"BGE"
8216	"La Romaine Airport"	"La Romaine"	"Canada"	""
8217	"Kegaska Airport"	"Kegaska"	"Canada"	"ZKG"
8218	"Black Tickle Airport"	"Black Tickle"	"Canada"	"YBI"
8219	"Silver Springs Airport"	"Silver Springs"	"United States"	"SPZ"
8220	"Whiteman Airport"	"Los Angeles"	"United States"	"WHP"
8221	"Madera Municipal Airport"	"Madera"	"United States"	"MAE"
8222	"Mountain Home Municipal Airport"	"Mountain Home"	"United States"	"U76"
8223	"Trail Airport"	"Trail"	"Canada"	"YZZ"
8224	"Victoria Airport Water Aerodrome"	"Patricia Bay"	"Canada"	""
8225	"Arctic Bay Airport"	"Arctic Bay"	"Canada"	"YAB"
8226	"Hope Bay Aerodrome"	"Hope Bay"	"Canada"	""
8227	"Hector Silva Airstrip"	"Belmopan"	"Belize"	"BCV"
8228	"Grand-Santi Airport"	"Grand-Santi"	"French Guiana"	""
8229	"Maripasoula Airport"	"Maripasoula"	"French Guiana"	"MPY"
8230	"Saint-Laurent-du-Maroni Airport"	"Saint-Laurent-du-Maroni"	"French Guiana"	"LDX"
8231	"Cayana Airstrip"	"Cayana"	"Suriname"	"AAJ"
8232	"Laduani Airstrip"	"Laduani"	"Suriname"	"LDO"
8233	"Kanas Airport"	"Burqin"	"China"	"KJI"
8234	"Capurgana Airport"	"Capurgana"	"Colombia"	"CPB"
8235	"Sohag International"	"Sohag"	"Egypt"	"HMB"
8236	"Rivera International Airport"	"Rivera"	"Uruguay"	"RVY"
8237	"Patos de Minas Airport"	"Patos de Minas"	"Brazil"	"POJ"
8238	"Bauru-Arealva"	"Bauru"	"Brazil"	"JTC"
8239	"Ourilandia do Norte Airport"	"Ourilandia do Norte"	"Brazil"	"OIA"
8240	"Redencao Airport"	"Redencao"	"Brazil"	"RDC"
8241	"Sao Felix do Xingu Airport"	"Sao Felix do Xingu"	"Brazil"	"SXX"
8242	"Bonito Airport"	"Bointo"	"Brazil"	"BYO"
8243	"Sao Felix do Araguaia Airport"	"Sao Felix do Araguaia"	"Brazil"	"SXO"
